
Summary,R1
2050,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3530.95,3420,3567.34,3485.98,4161.69,3980.34,3777.98,3660.53
2051,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3576.56,3464.19,3613.42,3531.01,4215.46,4031.76,3826.79,3707.82
2052,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3622.17,3508.36,3659.49,3576.03,4269.21,4083.17,3875.58,3755.09
2053,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3667.78,3552.54,3705.58,3621.07,4322.97,4134.59,3924.39,3802.38
2054,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3713.38,3596.71,3751.65,3666.09,4376.72,4186,3973.18,3849.66
2055,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3759,3640.89,3797.74,3711.13,4430.49,4237.42,4021.99,3896.95
2056,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3804.62,3685.07,3843.83,3756.16,4484.25,4288.84,4070.8,3944.24
2057,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3850.22,3729.24,3889.9,3801.18,4538,4340.25,4119.59,3991.52
2058,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3895.83,3773.43,3935.98,3846.22,4591.76,4391.67,4168.4,4038.81
2059,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3941.44,3817.6,3982.06,3891.24,4645.51,4443.08,4217.19,4086.08
2060,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3987.05,3861.78,4028.14,3936.28,4699.28,4494.5,4266,4133.37
2061,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,4032.67,3905.96,4074.23,3981.31,4753.04,4545.92,4314.8,4180.66
2062,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,4078.27,3950.13,4120.3,4026.33,4806.79,4597.33,4363.6,4227.94
2063,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,4123.89,3994.32,4166.39,4071.37,4860.56,4648.75,4412.41,4275.23
2064,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,4169.49,4038.49,4212.46,4116.39,4914.31,4700.15,4461.2,4322.51
2065,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,4215.11,4082.67,4258.55,4161.43,4968.07,4751.58,4510.01,4369.8
2066,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,4260.72,4126.85,4304.63,4206.46,5021.83,4803,4558.81,4417.09
2067,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,4306.33,4171.02,4350.71,4251.48,5075.58,4854.41,4607.61,4464.36
2068,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,4351.94,4215.2,4396.79,4296.52,5129.35,4905.83,4656.41,4511.65
2069,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,4397.55,4259.37,4442.87,4341.54,5183.1,4957.23,4705.21,4558.93
2070,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,4443.16,4303.56,4488.95,4386.58,5236.86,5008.66,4754.02,4606.22
MINE_WATER,WATER,S1D1,S1D2,S2D1,S2D2,S3D1,S3D2,S4D1,S4D2,FOSSIL_FUEL,S1D1,S1D2,S2D1,S2D2,S3D1,S3D2,S4D1,S4D2,ELC_01,S1D1,S1D2,S2D1,S2D2,S3D1,S3D2,S4D1,S4D2,ELC_02,S1D1,S1D2,S2D1,S2D2,S3D1,S3D2,S4D1,S4D2
2020,,1409.27,1409.27,1409.27,1409.27,1409.27,1409.27,1409.27,1409.27,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2021,,1381.08,1381.08,1381.08,1381.08,1381.08,1381.08,1381.08,1381.08,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,,1352.89,1352.89,1352.89,1352.89,1352.89,1352.89,1352.89,1352.89,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,,1324.71,1324.71,1324.71,1324.71,1324.71,1324.71,1324.71,1324.71,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,,1296.52,1296.52,1296.52,1296.52,1296.52,1296.52,1296.52,1296.52,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2025,,1268.34,1268.34,1268.34,1268.34,1268.34,1268.34,1268.34,1268.34,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2026,,1240.15,1240.15,1240.15,1240.15,1240.15,1240.15,1240.15,1240.15,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2027,,1211.97,1211.97,1211.97,1211.97,1211.97,1211.97,1211.97,1211.97,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2028,,1183.78,1183.78,1183.78,1183.78,1183.78,1183.78,1183.78,1183.78,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2029,,1155.6,1155.6,1155.6,1155.6,1155.6,1155.6,1155.6,1155.6,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,,1127.41,1127.41,1127.41,1127.41,1127.41,1127.41,1127.41,1127.41,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,,1099.23,1099.23,1099.23,1099.23,1099.23,1099.23,1099.23,1099.23,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2032,,1071.04,1071.04,1071.04,1071.04,1071.04,1071.04,1071.04,1071.04,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2033,,1042.86,1042.86,1042.86,1042.86,1042.86,1042.86,1042.86,1042.86,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2034,,1014.67,1014.67,1014.67,1014.67,1014.67,1014.67,1014.67,1014.67,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2035,,986.486,986.486,986.486,986.486,986.486,986.486,986.486,986.486,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2036,,958.3,958.3,958.3,958.3,958.3,958.3,958.3,958.3,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2037,,930.115,930.115,930.115,930.115,930.115,930.115,930.115,930.115,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2038,,901.93,901.93,901.93,901.93,901.93,901.93,901.93,901.93,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,,873.744,873.744,873.744,873.744,873.744,873.744,873.744,873.744,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,,845.559,845.559,845.559,845.559,845.559,845.559,845.559,845.559,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2041,,817.374,817.374,817.374,817.374,817.374,817.374,817.374,817.374,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2042,,789.188,789.188,789.188,789.188,789.188,789.188,789.188,789.188,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2043,,761.003,761.003,761.003,761.003,761.003,761.003,761.003,761.003,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2044,,732.818,732.818,732.818,732.818,732.818,732.818,732.818,732.818,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2045,,704.632,704.632,704.632,704.632,704.633,704.632,704.632,704.632,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2046,,676.447,676.447,676.447,676.447,676.447,676.447,676.447,676.447,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2047,,648.262,648.262,648.262,648.262,648.262,648.262,648.262,648.262,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2048,,620.077,620.077,620.077,620.077,620.077,620.077,620.077,620.077,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2049,,591.891,591.891,591.891,591.891,591.891,591.891,591.891,591.891,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2050,,563.706,563.706,563.706,563.706,563.706,563.706,563.706,563.706,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2051,,535.521,535.521,535.521,535.521,535.521,535.521,535.521,535.521,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2052,,507.335,507.335,507.335,507.335,507.335,507.335,507.335,507.335,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2053,,479.15,479.15,479.15,479.15,479.15,479.15,479.15,479.15,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2054,,450.965,450.965,450.965,450.965,450.965,450.965,450.965,450.965,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2055,,422.78,422.78,422.78,422.78,422.78,422.78,422.779,422.78,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2056,,394.594,394.594,394.594,394.594,394.594,394.594,394.594,394.594,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2057,,366.409,366.409,366.409,366.409,366.409,366.409,366.409,366.409,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2058,,338.224,338.224,338.224,338.224,338.224,338.224,338.224,338.224,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2059,,310.038,310.038,310.038,310.038,310.038,310.038,310.038,310.038,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2060,,281.853,281.853,281.853,281.853,281.853,281.853,281.853,281.853,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2061,,253.668,253.668,253.668,253.668,253.668,253.668,253.668,253.668,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2062,,225.482,225.482,225.482,225.482,225.482,225.482,225.482,225.482,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2063,,197.297,197.297,197.297,197.297,197.297,197.297,197.297,197.297,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2064,,169.112,169.112,169.112,169.112,169.112,169.112,169.112,169.112,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2065,,140.926,140.926,140.926,140.926,140.926,140.926,140.926,140.926,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2066,,112.741,112.741,112.741,112.741,112.741,112.741,112.741,112.741,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2067,,84.5559,84.5559,84.5559,84.5559,84.5559,84.5559,84.5559,84.5559,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2068,,56.3706,56.3706,56.3706,56.3706,56.3706,56.3706,56.3706,56.3706,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2069,,28.1853,28.1853,28.1853,28.1853,28.1853,28.1853,28.1853,28.1853,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2070,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
HYDRO,WATER,S1D1,S1D2,S2D1,S2D2,S3D1,S3D2,S4D1,S4D2,FOSSIL_FUEL,S1D1,S1D2,S2D1,S2D2,S3D1,S3D2,S4D1,S4D2,ELC_01,S1D1,S1D2,S2D1,S2D2,S3D1,S3D2,S4D1,S4D2,ELC_02,S1D1,S1D2,S2D1,S2D2,S3D1,S3D2,S4D1,S4D2
2020,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1281.15,1281.15,1281.15,1281.15,1281.15,1281.15,1281.15,1281.15,,0,0,0,0,0,0,0,0
2021,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1255.53,1255.53,1255.53,1255.53,1255.53,1255.53,1255.53,1255.53,,0,0,0,0,0,0,0,0
2022,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1229.9,1229.9,1229.9,1229.9,1229.9,1229.9,1229.9,1229.9,,0,0,0,0,0,0,0,0
2023,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1204.28,1204.28,1204.28,1204.28,1204.28,1204.28,1204.28,1204.28,,0,0,0,0,0,0,0,0
2024,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1178.66,1178.66,1178.66,1178.66,1178.66,1178.66,1178.66,1178.66,,0,0,0,0,0,0,0,0
2025,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1153.03,1153.04,1153.04,1153.04,1153.04,1153.04,1153.04,1153.04,,0,0,0,0,0,0,0,0
2026,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1127.41,1127.41,1127.41,1127.41,1127.41,1127.41,1127.41,1127.41,,0,0,0,0,0,0,0,0
2027,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1101.79,1101.79,1101.79,1101.79,1101.79,1101.79,1101.79,1101.79,,0,0,0,0,0,0,0,0
2028,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1076.17,1076.17,1076.17,1076.17,1076.17,1076.17,1076.17,1076.17,,0,0,0,0,0,0,0,0
2029,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1050.54,1050.54,1050.54,1050.54,1050.54,1050.54,1050.54,1050.54,,0,0,0,0,0,0,0,0
2030,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1024.92,1024.92,1024.92,1024.92,1024.92,1024.92,1024.92,1024.92,,0,0,0,0,0,0,0,0
2031,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,999.297,999.297,999.297,999.297,999.297,999.297,999.297,999.297,,0,0,0,0,0,0,0,0
2032,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,973.674,973.674,973.674,973.674,973.674,973.674,973.674,973.674,,0,0,0,0,0,0,0,0
2033,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,948.051,948.051,948.051,948.051,948.051,948.051,948.051,948.051,,0,0,0,0,0,0,0,0
2034,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,922.428,922.428,922.428,922.428,922.428,922.428,922.428,922.428,,0,0,0,0,0,0,0,0
2035,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,896.805,896.805,896.805,896.805,896.805,896.805,896.805,896.805,,0,0,0,0,0,0,0,0
2036,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,871.182,871.182,871.182,871.182,871.182,871.182,871.182,871.182,,0,0,0,0,0,0,0,0
2037,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,845.559,845.559,845.559,845.559,845.559,845.559,845.559,845.559,,0,0,0,0,0,0,0,0
2038,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,819.936,819.936,819.936,819.936,819.936,819.936,819.936,819.936,,0,0,0,0,0,0,0,0
2039,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,794.313,794.313,794.313,794.313,794.313,794.313,794.313,794.313,,0,0,0,0,0,0,0,0
2040,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,768.69,768.69,768.69,768.69,768.69,768.69,768.69,768.69,,0,0,0,0,0,0,0,0
2041,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,743.067,743.067,743.067,743.067,743.067,743.067,743.067,743.067,,0,0,0,0,0,0,0,0
2042,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,717.444,717.444,717.444,717.444,717.444,717.444,717.444,717.444,,0,0,0,0,0,0,0,0
2043,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,691.821,691.821,691.821,691.821,691.821,691.821,691.821,691.821,,0,0,0,0,0,0,0,0
2044,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,666.198,666.198,666.198,666.198,666.198,666.198,666.198,666.198,,0,0,0,0,0,0,0,0
2045,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,640.575,640.575,640.575,640.575,640.575,640.575,640.575,640.575,,0,0,0,0,0,0,0,0
2046,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,614.952,614.952,614.952,614.952,614.952,614.952,614.952,614.952,,0,0,0,0,0,0,0,0
2047,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,589.329,589.329,589.329,589.329,589.329,589.329,589.329,589.329,,0,0,0,0,0,0,0,0
2048,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,563.706,563.706,563.706,563.706,563.706,563.706,563.706,563.706,,0,0,0,0,0,0,0,0
2049,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,538.083,538.083,538.083,538.083,538.083,538.083,538.083,538.083,,0,0,0,0,0,0,0,0
2050,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,512.46,512.46,512.46,512.46,512.46,512.46,512.46,512.46,,0,0,0,0,0,0,0,0
2051,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,486.837,486.837,486.837,486.837,486.837,486.837,486.837,486.837,,0,0,0,0,0,0,0,0
2052,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,461.214,461.214,461.214,461.214,461.214,461.214,461.214,461.214,,0,0,0,0,0,0,0,0
2053,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,435.591,435.591,435.591,435.591,435.591,435.591,435.591,435.591,,0,0,0,0,0,0,0,0
2054,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,409.968,409.968,409.968,409.968,409.968,409.968,409.968,409.968,,0,0,0,0,0,0,0,0
2055,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,384.345,384.345,384.345,384.345,384.345,384.345,384.345,384.345,,0,0,0,0,0,0,0,0
2056,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,358.722,358.722,358.722,358.722,358.722,358.722,358.722,358.722,,0,0,0,0,0,0,0,0
2057,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,333.099,333.099,333.099,333.099,333.099,333.099,333.099,333.099,,0,0,0,0,0,0,0,0
2058,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,307.476,307.476,307.476,307.476,307.476,307.476,307.476,307.476,,0,0,0,0,0,0,0,0
2059,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,281.853,281.853,281.853,281.853,281.853,281.853,281.853,281.853,,0,0,0,0,0,0,0,0
2060,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,256.23,256.23,256.23,256.23,256.23,256.23,256.23,256.23,,0,0,0,0,0,0,0,0
2061,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,230.607,230.607,230.607,230.607,230.607,230.607,230.607,230.607,,0,0,0,0,0,0,0,0
2062,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,204.984,204.984,204.984,204.984,204.984,204.984,204.984,204.984,,0,0,0,0,0,0,0,0
2063,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,179.361,179.361,179.361,179.361,179.361,179.361,179.361,179.361,,0,0,0,0,0,0,0,0
2064,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,153.738,153.738,153.738,153.738,153.738,153.738,153.738,153.738,,0,0,0,0,0,0,0,0
2065,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,128.115,128.115,128.115,128.115,128.115,128.115,128.115,128.115,,0,0,0,0,0,0,0,0
2066,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,102.492,102.492,102.492,102.492,102.492,102.492,102.492,102.492,,0,0,0,0,0,0,0,0
2067,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,76.869,76.869,76.869,76.869,76.869,76.869,76.869,76.869,,0,0,0,0,0,0,0,0
2068,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,51.246,51.246,51.246,51.246,51.246,51.246,51.246,51.246,,0,0,0,0,0,0,0,0
2069,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,25.623,25.623,25.623,25.623,25.623,25.623,25.623,25.623,,0,0,0,0,0,0,0,0
2070,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
MINE_FOSSIL,WATER,S1D1,S1D2,S2D1,S2D2,S3D1,S3D2,S4D1,S4D2,FOSSIL_FUEL,S1D1,S1D2,S2D1,S2D2,S3D1,S3D2,S4D1,S4D2,ELC_01,S1D1,S1D2,S2D1,S2D2,S3D1,S3D2,S4D1,S4D2,ELC_02,S1D1,S1D2,S2D1,S2D2,S3D1,S3D2,S4D1,S4D2
2020,,0,0,0,0,0,0,0,0,,2203.68,2033.8,2259.4,2134.82,3169.48,2891.79,2581.93,2402.09,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2021,,0,0,0,0,0,0,0,0,,2381.78,2208.32,2438.67,2311.47,3367.94,3084.4,2768.01,2584.38,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,,0,0,0,0,0,0,0,0,,2559.84,2382.8,2617.91,2488.08,3566.38,3276.97,2954.05,2766.63,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,,0,0,0,0,0,0,0,0,,2737.94,2557.32,2797.18,2664.73,3764.84,3469.58,3140.13,2948.91,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,,0,0,0,0,0,0,0,0,,2916.01,2731.8,2976.43,2841.34,3963.28,3662.16,3326.17,3131.16,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2025,,0,0,0,0,0,0,0,0,,3094.1,2906.31,3155.7,3017.99,4161.74,3854.77,3512.25,3313.44,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2026,,0,0,0,0,0,0,0,0,,3272.2,3080.83,3334.97,3194.63,4360.21,4047.38,3698.32,3495.72,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2027,,0,0,0,0,0,0,0,0,,3450.27,3255.31,3514.21,3371.24,4558.64,4239.96,3884.36,3677.97,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2028,,0,0,0,0,0,0,0,0,,3628.36,3429.82,3693.48,3547.89,4757.11,4432.57,4070.44,3860.25,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2029,,0,0,0,0,0,0,0,0,,3806.43,3604.31,3872.72,3724.5,4955.54,4625.15,4256.48,4042.5,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,,0,0,0,0,0,0,0,0,,3984.52,3778.82,4052,3901.15,5154.01,4817.76,4442.56,4224.79,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,,0,0,0,0,0,0,0,0,,4162.62,3953.34,4231.27,4077.79,5352.48,5010.37,4628.63,4407.07,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2032,,0,0,0,0,0,0,0,0,,4340.69,4127.82,4410.51,4254.41,5550.91,5202.94,4814.67,4589.32,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2033,,0,0,0,0,0,0,0,0,,4518.78,4302.33,4589.78,4431.05,5749.38,5395.55,5000.75,4771.6,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2034,,0,0,0,0,0,0,0,0,,4696.85,4476.82,4769.02,4607.66,5947.81,5588.13,5186.79,4953.85,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2035,,0,0,0,0,0,0,0,0,,4874.95,4651.33,4948.29,4784.31,6146.28,5780.74,5372.87,5136.13,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2036,,0,0,0,0,0,0,0,0,,5053.04,4825.84,5127.57,4960.95,6344.75,5973.35,5558.94,5318.41,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2037,,0,0,0,0,0,0,0,0,,5231.11,5000.33,5306.81,5137.57,6543.18,6165.93,5744.98,5500.66,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2038,,0,0,0,0,0,0,0,0,,5409.21,5174.84,5486.08,5314.21,6741.65,6358.54,5931.06,5682.94,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,,0,0,0,0,0,0,0,0,,5587.27,5349.33,5665.32,5490.83,6940.08,6551.12,6117.1,5865.2,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,,0,0,0,0,0,0,0,0,,5765.37,5523.84,5844.59,5667.47,7138.55,6743.73,6303.18,6047.48,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2041,,0,0,0,0,0,0,0,0,,5943.47,5698.35,6023.86,5844.11,7337.02,6936.34,6489.25,6229.76,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2042,,0,0,0,0,0,0,0,0,,6121.53,5872.84,6203.1,6020.73,7535.45,7128.91,6675.29,6412.01,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2043,,0,0,0,0,0,0,0,0,,6299.63,6047.35,6382.38,6197.37,7733.92,7321.53,6861.37,6594.29,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
